2.386312, 0, 70,
2.407255, 0, 70,
2.42788, 0, 70,
2.449158, 0, 70,
2.469129, 0, 70,
2.489636, 0, 70,
2.511317, 0, 70,
2.531915, 0, 70,
2.552562, 0, 70,
2.573715, 0, 70,
2.595165, 0, 70,
2.615049, 0, 70,
2.636817, 0, 70,
2.656718, 0, 70,
2.676901, 0, 70,
2.696973, 0, 70,
2.718311, 0, 70,
2.739294, 0, 70,
2.760261, 0, 70,
2.77962, 0, 70,
2.800837, 0, 70,
2.820679, 0, 70,
2.840476, 0, 70,
2.86036, 0, 70,
2.880206, 0, 70,
2.899987, 0, 70,
2.922634, 0, 70,
2.943268, 0, 70,
2.963602, 0, 70,
2.983613, 0, 70,
3.003691, 0, 70,
3.023903, 0, 70,
3.04455, 0, 70,
3.065088, 0, 70,
3.085563, 0, 70,
3.106183, 0, 70,
3.12883, 0, 70,
3.149386, 0, 70,
3.17028, 0, 70,
3.190709, 0, 70,
3.210605, 0, 70,
3.230401, 0, 70,
3.250241, 0, 70,
3.270409, 0, 70,
3.290448, 0, 70,
3.310391, 0, 70,
3.333031, 0, 70,
3.353862, 0, 70,
3.373973, 0, 70,
3.393293, 0, 70,
3.414132, 0, 70,
3.434668, 0, 70,
3.454658, 0, 70,
3.474442, 0, 70,
3.494916, 0, 70,
3.515516, 0, 70,
3.537391, 0, 70,
3.560877, 0, 70,
3.582933, 0, 70,
3.605299, 0, 70,
3.625221, 0, 70,
3.645676, 0, 70,
3.664788, 0, 70,
3.684047, 0, 70,
3.703163, 0, 70,
3.72221, 0, 70,
3.742705, 0, 70,
3.763012, 0, 70,
3.782625, 0, 70,
3.8024, 0, 70,
3.822804, 0, 70,
3.843059, 0, 70,
3.862868, 0, 70,
3.882375, 0, 70,
3.903167, 0, 70,
3.923303, 0, 70,
3.944273, 0, 70,
3.964614, 0, 70,
3.984231, 0, 70,
4.003386, 0, 70,
4.023727, 0, 70,
4.043609, 0, 70,
4.062993, 0, 70,
4.082721, 0, 70,
4.103136, 0, 70,
4.123259, 0, 70,
4.143528, 0, 70,
4.163954, 0, 70,
4.185778, 0, 70,
4.204895, 0, 70,
4.224977, 0, 70,
4.24494, 0, 70,
4.264596, 0, 70,
4.284497, 0, 70,
4.304949, 0, 70,
4.325031, 0, 70,
4.344436, 0, 70,
4.366238, 0, 70,
4.387172, 0, 70,
4.407246, 0, 70,
4.427731, 0, 70,
4.44971, 0, 70,
4.469505, 0, 70,
4.489016, 0, 70,
4.508846, 0, 70,
4.528427, 0, 70,
4.549371, 0, 70,
4.571164, 0, 70,
4.591872, 0, 70,
4.61126, 0, 70,
4.630614, 0, 70,
4.649639, 0, 70,
4.66981, 0, 70,
4.690042, 0, 70,
4.709639, 0, 70,
4.728908, 0, 70,
4.749328, 0, 70,
4.769016, 0, 70,
4.790294, 0, 70,
4.810082, 0, 70,
4.829728, 0, 70,
4.850163, 0, 70,
4.871988, 0, 70,
4.89219, 0, 70,
4.912025, 0, 70,
4.93124, 0, 70,
4.951542, 0, 70,
4.971358, 0, 70,
4.992147, 0, 70,
5.01254, 0, 70,
5.032238, 0, 70,
5.051598, 0, 70,
5.072857, 0, 70,
5.094163, 0, 70,
5.115057, 0, 70,
5.134895, 0, 70,
5.154539, 0, 70,
5.173827, 0, 70,
5.194373, 0, 70,
5.214375, 0, 70,
5.233717, 0, 70,
5.253747, 0, 70,
5.274475, 0, 70,
5.293948, 0, 70,
5.313097, 0, 70,
5.332967, 0, 70,
5.352824, 0, 70,
5.373063, 0, 70,
5.392436, 0, 70,
5.413652, 0, 70,
5.43486, 0, 70,
5.454895, 0, 70,
5.475206, 0, 70,
5.497081, 0, 70,
5.51833, 0, 70,
5.539207, 0, 70,
5.559953, 0, 70,
5.579224, 0, 70,
5.598842, 0, 70,
5.619718, 0, 70,
5.640333, 0, 70,
5.659205, 0, 70,
5.679267, 0, 70,
5.69857, 0, 70,
5.718253, 0, 70,
5.738645, 0, 70,
5.758221, 0, 70,
5.777736, 0, 70,
5.797732, 0, 70,
5.817878, 0, 70,
5.838574, 0, 70,
5.857991, 0, 70,
5.878159, 0, 70,
5.898553, 0, 70,
5.918179, 0, 70,
5.9374, 0, 70,
5.957349, 0, 70,
5.977179, 0, 70,
5.996528, 0, 70,
6.01596, 0, 70,
6.035318, 0, 70,
6.055794, 0, 70,
6.075962, 0, 70,
6.096314, 0, 70,
6.116311, 0, 70,
6.135407, 0, 70,
6.156206, 0, 70,
6.17527, 0, 70,
6.195469, 0, 70,
6.215051, 0, 70,
6.235545, 0, 70,
6.256068, 0, 70,
6.276079, 0, 70,
6.295989, 0, 70,
6.316549, 0, 70,
6.33679, 0, 70,
6.359038, 0, 70,
6.378898, 0, 70,
6.399108, 0, 70,
6.41929, 0, 70,
6.439071, 0, 70,
6.459667, 0, 70,
6.479667, 0, 70,
6.498987, 0, 70,
6.51826, 0, 70,
6.538277, 0, 70,
6.557428, 0, 70,
6.576039, 0, 70,
6.595473, 0, 70,
6.614981, 0, 70,
6.634115, 0, 70,
6.653262, 0, 70,
6.673212, 0, 70,
6.692565, 0, 70,
6.712403, 0, 70,
6.731802, 0, 70,
6.750949, 0, 70,
6.769975, 0, 70,
6.789439, 0, 70,
6.808934, 0, 70,
6.828293, 0, 70,
6.846671, 0, 70,
6.86614, 0, 70,
6.887181, 0, 70,
6.906846, 0, 70,
6.92689, 0, 70,
6.946572, 0, 70,
6.966738, 0, 70,
6.987739, 0, 70,
7.007345, 0, 70,
7.028875, 0, 70,
7.048969, 0, 70,
7.06847, 0, 70,
7.089593, 0, 70,
7.109588, 0, 70,
7.12931, 0, 70,
7.149992, 0, 70,
7.171489, 0, 70,
7.193081, 0, 70,
7.212495, 0, 70,
7.232388, 0, 70,
7.251544, 0, 70,
7.270876, 0, 70,
7.290802, 0, 70,
7.309811, 0, 70,
7.330201, 0, 70,
7.350291, 0, 70,
7.369368, 0, 70,
7.389079, 0, 70,
7.409938, 0, 70,
7.431086, 0, 70,
7.451435, 0, 70,
7.471953, 0, 70,
7.492702, 0, 70,
7.513846, 0, 70,
7.534161, 0, 70,
7.554224, 0, 70,
7.574859, 0, 70,
7.596024, 0, 70,
7.617636, 0, 70,
7.638443, 0, 70,
7.659355, 0, 70,
7.681263, 0, 70,
7.702396, 0, 70,
7.723193, 0, 70,
7.744277, 0, 70,
7.765888, 0, 70,
7.78602, 0, 70,
7.806751, 0, 70,
7.827334, 0, 70,
7.848479, 0, 70,
7.869404, 0, 70,
7.890803, 0, 70,
7.91274, 0, 70,
7.933058, 0, 70,
7.953757, 0, 70,
7.977834, 0, 70,
7.998861, 0, 70,
8.019913, 0, 70,
8.04073, 0, 70,
8.061573, 0, 70,
8.082217, 0, 70,
8.102857, 0, 70,
8.124682, 0, 70,
8.146533, 0, 70,
8.166377, 0, 70,
8.186482, 0, 70,
8.206711, 0, 70,
8.227208, 0, 70,
8.247209, 0, 70,
8.267384, 0, 70,
8.288672, 0, 70,
8.310105, 0, 70,
8.332226, 0, 70,
8.353271, 0, 70,
8.373285, 0, 70,
8.393496, 0, 70,
8.414798, 0, 70,
8.435848, 0, 70,
8.455808, 0, 70,
8.477159, 0, 70,
8.498382, 0, 70,
8.517513, 0, 70,
8.539141, 0, 70,
8.559667, 0, 70,
8.579785, 0, 70,
8.601755, 0, 70,
8.62455, 0, 70,
8.644425, 0, 70,
8.664965, 0, 70,
8.684191, 0, 70,
8.704377, 0, 70,
8.723672, 0, 70,
8.743958, 0, 70,
8.763372, 0, 70,
8.78352, 0, 70,
8.803635, 0, 70,
8.823359, 0, 70,
8.843536, 0, 70,
8.863804, 0, 70,
8.884243, 0, 70,
8.904125, 0, 70,
8.923661, 0, 70,
8.943476, 0, 70,
8.964296, 0, 70,
8.98545, 0, 70,
9.005218, 0, 70,
9.025341, 0, 70,
9.045211, 0, 70,
9.065495, 0, 70,
9.086158, 0, 70,
9.106897, 0, 70,
9.127486, 0, 70,
9.147561, 0, 70,
9.168332, 0, 70,
9.188539, 0, 70,
9.207866, 0, 70,
9.227813, 0, 70,
9.247396, 0, 70,
9.267282, 0, 70,
9.287086, 0, 70,
9.306303, 0, 70,
9.325269, 0, 70,
9.344593, 0, 70,
9.364256, 0, 70,
9.384633, 0, 70,
9.405778, 0, 70,
9.426302, 0, 70,
9.451744, 0, 70,
9.470898, 0, 70,
9.489736, 0, 70,
9.509208, 0, 70,
9.528223, 0, 70,
9.54721, 0, 70,
9.566591, 0, 70,
9.587616, 0, 70,
9.609183, 0, 70,
9.630305, 0, 70,
9.649722, 0, 70,
9.670671, 1, 69,
9.690206, 1, 69,
9.709641, 2, 68,
9.728443, 2, 68,
9.747636, 2, 68,
9.766016, 2, 68,
9.785052, 2, 68,
9.805202, 2, 68,
9.82563, 2, 68,
9.845249, 2, 68,
9.866007, 2, 68,
9.885203, 2, 68,
9.905984, 2, 68,
9.925815, 2, 68,
9.946078, 3, 67,
9.96536, 3, 67,
9.984934, 3, 67,
10.004816, 3, 67,
10.025745, 3, 67,
10.045344, 3, 67,
10.06561, 3, 67,
10.085706, 3, 67,
10.106311, 3, 67,
10.125994, 3, 67,
10.145398, 3, 67,
10.165138, 3, 67,
10.18462, 3, 67,
10.205246, 3, 67,
10.226351, 3, 67,
10.246225, 3, 67,
10.266485, 3, 67,
10.285574, 3, 67,
10.304636, 3, 67,
10.324368, 3, 67,
10.346109, 3, 67,
10.366183, 3, 67,
10.386054, 3, 67,
10.407053, 3, 67,
10.429679, 3, 67,
10.45004, 3, 67,
10.470596, 3, 67,
10.491043, 3, 67,
10.511651, 3, 67,
10.531692, 3, 67,
10.552416, 3, 67,
10.572982, 3, 67,
10.593666, 3, 67,
10.614682, 3, 67,
10.635964, 3, 67,
10.656199, 3, 67,
10.676451, 3, 67,
10.696348, 3, 67,
10.716761, 3, 67,
10.737551, 3, 67,
10.758168, 3, 67,
10.777504, 3, 67,
10.796841, 3, 67,
10.817055, 3, 67,
10.83822, 3, 67,
10.859292, 3, 67,
10.879257, 3, 67,
10.898934, 3, 67,
10.918931, 3, 67,
10.939699, 3, 67,
10.959937, 3, 67,
10.980006, 3, 67,
11.000959, 3, 67,
11.020267, 3, 67,
11.041888, 3, 67,
11.0616, 3, 67,
11.081605, 3, 67,
11.102422, 3, 67,
11.122546, 3, 67,
11.142071, 3, 67,
11.161858, 3, 67,
11.181199, 3, 67,
11.200873, 3, 67,
11.220445, 3, 67,
11.241459, 3, 67,
11.262088, 3, 67,
11.281845, 3, 67,
11.302086, 3, 67,
11.321682, 3, 67,
11.341154, 3, 67,
11.360999, 3, 67,
11.379777, 3, 67,
11.398447, 3, 67,
11.417874, 3, 67,
11.438005, 3, 67,
11.458951, 3, 67,
11.479008, 3, 67,
11.498734, 3, 67,
11.518093, 3, 67,
11.538572, 3, 67,
11.558208, 3, 67,
11.577916, 3, 67,
11.597723, 3, 67,
11.616723, 3, 67,
11.636121, 3, 67,
11.655949, 3, 67,
11.676785, 3, 67,
11.696609, 3, 67,
11.717177, 3, 67,
11.736541, 3, 67,
11.756758, 3, 67,
11.776621, 3, 67,
11.79623, 3, 67,
11.816176, 3, 67,
11.836526, 3, 67,
11.856901, 3, 67,
11.878424, 3, 67,
11.899181, 3, 67,
11.919873, 3, 67,
11.94008, 3, 67,
11.9602, 3, 67,
11.980175, 3, 67,
12.000149, 3, 67,
12.021098, 3, 67,
12.041846, 3, 67,
12.062474, 3, 67,
12.083942, 3, 67,
12.105037, 3, 67,
12.12604, 3, 67,
12.146431, 3, 67,
12.166743, 3, 67,
12.186858, 3, 67,
12.208174, 3, 67,
12.22894, 3, 67,
12.250538, 3, 67,
12.271023, 3, 67,
12.293172, 3, 67,
12.314329, 3, 67,
12.335512, 3, 67,
12.356973, 3, 67,
12.378531, 3, 67,
12.401303, 3, 67,
12.423945, 3, 67,
12.447237, 3, 67,
12.470287, 3, 67,
12.49194, 3, 67,
12.515267, 3, 67,
12.537758, 3, 67,
12.560422, 3, 67,
12.584184, 3, 67,
12.606842, 3, 67,
12.629455, 3, 67,
12.652692, 3, 67,
12.677118, 3, 67,
12.702155, 3, 67,
12.727163, 3, 67,
12.751719, 3, 67,
12.774623, 3, 67,
12.799177, 3, 67,
12.82282, 3, 67,
12.847076, 3, 67,
12.870471, 3, 67,
12.895354, 3, 67,
12.920011, 3, 67,
12.945601, 3, 67,
12.970641, 3, 67,
12.995399, 3, 67,
13.021497, 3, 67,
13.047195, 3, 67,
13.07222, 3, 67,
13.098153, 3, 67,
13.123357, 3, 67,
13.151738, 3, 67,
13.179444, 3, 67,
13.205734, 3, 67,
13.232328, 3, 67,
13.258377, 3, 67,
13.286017, 3, 67,
13.312761, 3, 67,
13.339922, 3, 67,
13.368115, 3, 67,
13.396723, 3, 67,
13.424332, 3, 67,
13.453139, 3, 67,
13.481222, 3, 67,
13.509769, 3, 67,
13.537609, 3, 67,
13.565019, 3, 67,
13.594063, 3, 67,
13.622236, 3, 67,
13.649714, 3, 67,
13.676829, 3, 67,
13.705752, 3, 67,
13.73263, 3, 67,
13.759826, 3, 67,
13.786064, 3, 67,
13.817284, 3, 67,
13.848997, 3, 67,
13.875898, 3, 67,
13.902751, 3, 67,
13.930194, 3, 67,
13.956734, 3, 67,
13.983592, 3, 67,
14.010413, 3, 67,
14.038176, 3, 67,
14.065191, 3, 67,
14.092768, 3, 67,
14.122055, 3, 67,
14.14929, 3, 67,
14.176659, 3, 67,
14.204487, 3, 67,
14.231711, 3, 67,
14.259384, 3, 67,
14.286622, 3, 67,
14.314312, 3, 67,
14.341924, 3, 67,
14.367918, 3, 67,
14.3941, 3, 67,
14.420655, 3, 67,
14.447923, 3, 67,
14.476309, 3, 67,
14.503475, 3, 67,
14.529757, 3, 67,
14.55578, 3, 67,
14.582959, 3, 67,
14.610173, 4, 66,
14.636253, 4, 66,
14.662862, 4, 66,
14.691051, 4, 66,
14.718379, 4, 66,
14.745576, 4, 66,
14.772287, 4, 66,
14.800042, 4, 66,
14.826797, 4, 66,
14.854179, 4, 66,
14.881315, 4, 66,
14.909509, 4, 66,
14.936371, 4, 66,
14.96259, 4, 66,
14.988594, 4, 66,
15.017081, 4, 66,
15.044854, 4, 66,
15.071683, 4, 66,
15.098928, 4, 66,
15.127357, 4, 66,
15.154759, 4, 66,
15.183054, 4, 66,
15.209832, 4, 66,
15.237185, 4, 66,
15.264436, 4, 66,
15.292697, 4, 66,
15.321142, 4, 66,
15.349795, 4, 66,
15.37806, 4, 66,
15.405136, 4, 66,
15.432042, 4, 66,
15.460082, 4, 66,
15.486813, 4, 66,
15.513989, 4, 66,
15.541074, 4, 66,
15.569348, 4, 66,
15.596646, 4, 66,
15.624467, 4, 66,
15.653389, 4, 66,
15.681963, 4, 66,
15.7095, 4, 66,
15.737133, 4, 66,
15.764991, 4, 66,
15.794621, 4, 66,
15.822461, 4, 66,
15.84997, 4, 66,
15.878583, 4, 66,
15.906171, 4, 66,
15.933611, 4, 66,
15.961709, 4, 66,
15.989492, 4, 66,
16.018772, 4, 66,
16.047411, 4, 66,
16.074831, 4, 66,
16.102652, 4, 66,
16.130478, 4, 66,
16.157776, 4, 66,
16.185642, 4, 66,
16.213917, 4, 66,
16.241594, 4, 66,
16.269714, 4, 66,
16.296766, 4, 66,
16.324711, 4, 66,
16.352251, 4, 66,
16.379698, 4, 66,
16.406662, 4, 66,
16.434483, 4, 66,
16.462488, 4, 66,
16.491457, 4, 66,
16.520779, 4, 66,
16.549603, 4, 66,
16.577482, 4, 66,
16.60417, 4, 66,
16.632153, 4, 66,
16.660332, 4, 66,
16.689014, 4, 66,
16.71612, 4, 66,
16.742857, 4, 66,
16.769787, 4, 66,
16.797001, 4, 66,
16.825668, 4, 66,
16.855055, 4, 66,
16.883749, 4, 66,
16.913485, 4, 66,
16.941668, 4, 66,
16.968945, 4, 66,
16.996532, 4, 66,
17.023773, 4, 66,
17.052063, 4, 66,
17.078789, 4, 66,
17.106421, 4, 66,
17.134903, 4, 66,
17.16287, 4, 66,
17.191217, 4, 66,
17.220146, 4, 66,
17.249737, 4, 66,
17.278715, 4, 66,
17.307751, 4, 66,
17.337109, 4, 66,
17.365522, 4, 66,
17.394112, 4, 66,
17.423199, 4, 66,
17.452818, 4, 66,
17.481916, 4, 66,
17.510679, 4, 66,
17.539354, 4, 66,
17.566938, 4, 66,
17.59499, 4, 66,
17.623957, 4, 66,
17.652933, 4, 66,
17.68206, 4, 66,
17.711748, 4, 66,
17.742165, 4, 66,
17.771427, 4, 66,
17.800325, 4, 66,
17.828358, 4, 66,
17.857189, 4, 66,
17.884787, 4, 66,
17.912737, 4, 66,
17.941174, 4, 66,
17.96826, 4, 66,
17.996502, 4, 66,
18.023903, 4, 66,
18.05303, 4, 66,
18.080633, 4, 66,
18.108707, 4, 66,
18.135954, 4, 66,
18.164206, 4, 66,
18.191761, 4, 66,
18.219624, 4, 66,
18.246569, 4, 66,
18.273434, 4, 66,
18.301308, 4, 66,
18.328566, 4, 66,
18.356115, 4, 66,
18.385241, 4, 66,
18.412416, 4, 66,
18.440208, 4, 66,
18.470139, 4, 66,
18.499647, 4, 66,
18.527443, 4, 66,
18.557629, 4, 66,
18.586212, 4, 66,
18.615971, 4, 66,
18.643967, 4, 66,
18.67141, 4, 66,
18.698502, 4, 66,
18.726931, 4, 66,
18.756266, 4, 66,
18.782772, 4, 66,
18.811499, 4, 66,
18.838526, 4, 66,
18.864641, 4, 66,
18.892359, 4, 66,
18.919842, 4, 66,
18.94696, 4, 66,
18.974173, 4, 66,
19.001123, 4, 66,
19.030123, 4, 66,
19.057407, 4, 66,
19.085417, 4, 66,
19.113783, 4, 66,
19.140814, 4, 66,
19.16869, 4, 66,
19.196653, 4, 66,
19.22369, 4, 66,
19.252548, 4, 66,
19.279402, 4, 66,
19.306217, 4, 66,
19.333031, 4, 66,
19.35947, 4, 66,
19.38624, 4, 66,
19.414133, 4, 66,
19.442108, 4, 66,
19.470041, 4, 66,
19.497484, 4, 66,
19.525076, 4, 66,
19.552492, 4, 66,
19.57918, 4, 66,
19.605755, 4, 66,
19.632809, 4, 66,
19.660023, 4, 66,
19.687979, 4, 66,
19.715685, 4, 66,
19.742332, 4, 66,
19.768635, 4, 66,
19.795288, 4, 66,
19.821671, 4, 66,
19.848852, 4, 66,
19.875467, 4, 66,
19.90379, 4, 66,
19.93174, 4, 66,
19.958815, 4, 66,
19.985733, 4, 66,
20.013498, 4, 66,
20.041395, 4, 66,
20.067842, 4, 66,
20.095303, 4, 66,
20.124407, 4, 66,
20.151598, 4, 66,
20.178848, 4, 66,
20.206083, 4, 66,
20.233801, 4, 66,
20.261555, 4, 66,
20.288916, 4, 66,
20.315567, 4, 66,
20.349617, 4, 66,
20.380684, 4, 66,
20.408283, 4, 66,
20.437635, 4, 66,
20.463434, 4, 66,
20.493317, 4, 66,
20.521051, 4, 66,
20.552029, 4, 66,
20.581505, 4, 66,
20.611269, 4, 66,
20.637985, 4, 66,
20.667826, 4, 66,
20.693806, 4, 66,
20.722351, 4, 66,
20.749409, 4, 66,
20.779705, 4, 66,
20.807348, 4, 66,
20.836727, 4, 66,
20.863037, 4, 66,
20.889805, 4, 66,
20.91716, 4, 66,
20.945532, 4, 66,
20.972704, 4, 66,
21.000765, 4, 66,
21.027321, 4, 66,
21.05645, 4, 66,
21.085152, 4, 66,
21.114504, 4, 66,
21.141283, 4, 66,
21.168022, 4, 66,
21.195253, 4, 66,
21.224104, 4, 66,
21.251524, 4, 66,
21.278894, 4, 66,
21.305531, 4, 66,
21.333994, 4, 66,
21.360773, 4, 66,
21.387371, 4, 66,
21.416191, 4, 66,
21.443787, 4, 66,
21.470697, 4, 66,
21.498053, 4, 66,
21.525993, 4, 66,
21.552492, 4, 66,
21.581352, 4, 66,
21.608843, 4, 66,
21.637011, 4, 66,
21.664257, 4, 66,
21.690758, 4, 66,
21.718351, 4, 66,
21.745066, 4, 66,
21.772795, 4, 66,
21.799892, 4, 66,
21.826921, 4, 66,
21.855619, 4, 66,
21.883863, 4, 66,
21.912193, 4, 66,
21.939857, 4, 66,
21.966413, 4, 66,
21.994011, 4, 66,
22.021404, 4, 66,
22.048296, 4, 66,
22.077391, 4, 66,
22.105625, 4, 66,
22.132959, 4, 66,
22.159893, 4, 66,
22.186821, 4, 66,
22.21435, 4, 66,
22.242819, 4, 66,
22.269577, 4, 66,
22.298046, 4, 66,
22.325624, 4, 66,
22.352852, 4, 66,
22.37962, 4, 66,
22.407005, 4, 66,
22.434021, 4, 66,
22.460846, 4, 66,
22.487391, 4, 66,
22.515554, 4, 66,
22.54315, 4, 66,
22.56983, 4, 66,
22.597174, 4, 66,
22.624857, 4, 66,
22.65312, 4, 66,
22.68055, 4, 66,
22.707354, 4, 66,
22.737001, 4, 66,
22.768051, 4, 66,
22.79541, 4, 66,
22.823021, 4, 66,
22.851276, 4, 66,
22.879751, 4, 66,
22.90666, 4, 66,
22.93371, 4, 66,
22.962082, 4, 66,
22.989267, 4, 66,
23.016558, 4, 66,
23.044504, 4, 66,
23.073353, 4, 66,
23.101238, 4, 66,
23.129253, 4, 66,
23.155912, 4, 66,
23.184933, 4, 66,
23.212988, 4, 66,
23.240358, 4, 66,
23.267614, 4, 66,
23.294554, 4, 66,
23.321802, 4, 66,
23.348799, 4, 66,
23.376139, 4, 66,
23.404415, 4, 66,
23.432034, 4, 66,
23.459133, 4, 66,
23.486803, 4, 66,
23.514498, 4, 66,
23.542484, 4, 66,
23.569647, 4, 66,
23.597902, 4, 66,
23.626652, 4, 66,
23.654072, 4, 66,
23.681236, 4, 66,
23.708719, 4, 66,
23.736221, 4, 66,
23.763882, 4, 66,
23.792776, 4, 66,
23.821445, 4, 66,
23.849792, 4, 66,
23.87735, 4, 66,
23.904753, 4, 66,
23.93178, 4, 66,
23.958838, 4, 66,
23.986031, 4, 66,
24.013664, 4, 66,
24.040609, 4, 66,
24.070097, 4, 66,
24.097733, 4, 66,
24.125912, 4, 66,
24.153543, 4, 66,
24.181005, 4, 66,
